2026-08-17 21:03:03,430 | INFO | MainThread | logging to runs/run_20260817_210303_lora_train_st1_classifier_FacebookAI_roberta-base.log
2026-08-17 21:03:03,431 | INFO | MainThread | config: {'train': 'public_data_dev/train.jsonl', 'dev': 'public_data_dev/dev.jsonl', 'model': 'FacebookAI/roberta-base', 'local': False, 'context': 'full', 'max_length': 512, 'epochs': 5, 'batch_size': 16, 'grad_accum_steps': 1, 'lr': 0.0002, 'head_lr': None, 'warmup_ratio': 0.06, 'lora_r': 8, 'lora_alpha': 16, 'lora_dropout': 0.1, 'target_modules': 'query,value', 'class_weight': True, 'oversample_rare_st1': 3, 'sample_size': None, 'test_holdout': 500, 'split_seed': None, 'seed': 42, 'device': None, 'output_dir': 'runs/st1-classifier-roberta-classweight-oversample-rep2', 'no_wandb': True} device=cuda
2026-08-17 21:03:03,568 | INFO | MainThread | train/test-holdout split (fresh random split every run unless --split-seed is pinned): split_seed=1915889777 train=1853 test_holdout=500
2026-08-17 21:03:03,570 | INFO | MainThread | train=1853 dist=digital_content_or_services=825 (44.5%), none=23 (1.2%), other=1 (0.1%), physical_goods=906 (48.9%), physical_services=98 (5.3%)
2026-08-17 21:03:03,570 | INFO | MainThread | dev=504 dist=digital_content_or_services=248, none=14, other=0, physical_goods=218, physical_services=24
2026-08-17 21:03:03,571 | INFO | MainThread | oversampled rare st1 labels ['none', 'other'] 3x: train now 1901 instances
2026-08-17 21:03:03,755 | INFO | MainThread | class_weight: digital_content_or_services=2.304, none=27.551, other=50.000, physical_goods=2.098, physical_services=19.398
2026-08-17 21:04:23,245 | INFO | MainThread | epoch 1: mean train loss = 1.4601
2026-08-17 21:04:32,741 | INFO | MainThread | epoch 1 dev metrics: accuracy=0.744, macro_f1=0.467, loss=0.982
2026-08-17 21:04:32,741 | INFO | MainThread | epoch 1 dev metrics per-label F1: digital_content_or_services=0.820, none=0.370, other=0.000, physical_goods=0.704, physical_services=0.441
2026-08-17 21:04:32,853 | INFO | MainThread | epoch 1: new best macro_f1=0.467, saved to runs/st1-classifier-roberta-classweight-oversample-rep2/best
2026-08-17 21:05:51,414 | INFO | MainThread | epoch 2: mean train loss = 0.8674
2026-08-17 21:06:00,586 | INFO | MainThread | epoch 2 dev metrics: accuracy=0.821, macro_f1=0.548, loss=0.544
2026-08-17 21:06:00,586 | INFO | MainThread | epoch 2 dev metrics per-label F1: digital_content_or_services=0.855, none=0.370, other=0.000, physical_goods=0.821, physical_services=0.696
2026-08-17 21:06:00,692 | INFO | MainThread | epoch 2: new best macro_f1=0.548, saved to runs/st1-classifier-roberta-classweight-oversample-rep2/best
2026-08-17 21:07:19,602 | INFO | MainThread | epoch 3: mean train loss = 0.6339
2026-08-17 21:07:28,517 | INFO | MainThread | epoch 3 dev metrics: accuracy=0.849, macro_f1=0.559, loss=0.456
2026-08-17 21:07:28,517 | INFO | MainThread | epoch 3 dev metrics per-label F1: digital_content_or_services=0.875, none=0.370, other=0.000, physical_goods=0.867, physical_services=0.682
2026-08-17 21:07:28,619 | INFO | MainThread | epoch 3: new best macro_f1=0.559, saved to runs/st1-classifier-roberta-classweight-oversample-rep2/best
2026-08-17 21:08:47,632 | INFO | MainThread | epoch 4: mean train loss = 0.5003
2026-08-17 21:08:56,876 | INFO | MainThread | epoch 4 dev metrics: accuracy=0.845, macro_f1=0.556, loss=0.442
2026-08-17 21:08:56,876 | INFO | MainThread | epoch 4 dev metrics per-label F1: digital_content_or_services=0.873, none=0.333, other=0.000, physical_goods=0.865, physical_services=0.706
2026-08-17 21:10:15,931 | INFO | MainThread | epoch 5: mean train loss = 0.4308
2026-08-17 21:10:24,389 | INFO | MainThread | epoch 5 dev metrics: accuracy=0.837, macro_f1=0.556, loss=0.444
2026-08-17 21:10:24,389 | INFO | MainThread | epoch 5 dev metrics per-label F1: digital_content_or_services=0.867, none=0.364, other=0.000, physical_goods=0.855, physical_services=0.694
2026-08-17 21:10:24,509 | INFO | MainThread | saved final epoch adapter to runs/st1-classifier-roberta-classweight-oversample-rep2/last (best dev macro_f1=0.559)
2026-08-17 21:10:24,509 | INFO | MainThread | reloading best-dev checkpoint from runs/st1-classifier-roberta-classweight-oversample-rep2/best for the test-holdout pass (generalization check, not used for model selection)
2026-08-17 21:10:32,138 | INFO | MainThread | test holdout metrics: accuracy=0.844, macro_f1=0.553, loss=0.529
2026-08-17 21:10:32,138 | INFO | MainThread | test holdout metrics per-label F1: digital_content_or_services=0.859, none=0.286, other=0.000, physical_goods=0.867, physical_services=0.755
