2026-08-03 19:16:33,076 | INFO | MainThread | logging to runs/run_20260803_191633_full_gpt-5.4.log
2026-08-03 19:16:33,076 | INFO | MainThread | config: target=runs/prompt_tuning/run1/batch_iter1.jsonl model=gpt-5.4 context=full sample_size=None max_concurrency=8 out=runs/submission_gpt_20260803_191633.jsonl
2026-08-03 19:16:35,735 | INFO | MainThread | wrote 10 predictions to runs/submission_gpt_20260803_191633.jsonl
2026-08-03 19:16:35,735 | INFO | MainThread | copied predictions to submission_gpt.jsonl (canonical submission file)
2026-08-03 19:16:35,735 | INFO | MainThread | wrote 9 misclassified instance(s) to runs/submission_gpt_error_20260803_191633.jsonl
2026-08-03 19:16:35,736 | INFO | MainThread | === Distinct gold labels observed, by tier ===
2026-08-03 19:16:35,736 | INFO | MainThread | [ST1 - commercial type]     ['digital_content_or_services', 'physical_goods', 'physical_services']
2026-08-03 19:16:35,736 | INFO | MainThread | [ST2 - product category]    ['apps', 'creator_community', 'fashion', 'food', 'hardware_electronics', 'health', 'other']
2026-08-03 19:16:35,736 | INFO | MainThread | [ST3 - compliance flags]    ['inadequate_disclosure', 'misleading_claim', 'no_flag', 'undisclosed_advertising']
2026-08-03 19:16:35,736 | INFO | MainThread | Evaluation:
2026-08-03 19:16:35,736 | INFO | MainThread |   st1_macro_f1: 0.530
2026-08-03 19:16:35,736 | INFO | MainThread |   st2_macro_f1: 0.767
2026-08-03 19:16:35,736 | INFO | MainThread |   st3_macro_f1: 0.256
2026-08-03 19:16:35,736 | INFO | MainThread |   st3_family_macro_f1: 0.617
2026-08-03 19:16:35,736 | INFO | MainThread |   mean_macro_f1: 0.517
