2026-08-18 01:54:10,176 | INFO | MainThread | logging to runs/run_20260818_015410_lora_train_st1_classifier_FacebookAI_roberta-base.log
2026-08-18 01:54:10,176 | INFO | MainThread | config: {'train': 'public_data_dev/train.jsonl', 'dev': 'public_data_dev/dev.jsonl', 'model': 'FacebookAI/roberta-base', 'local': False, 'context': 'full', 'max_length': 512, 'truncation_side': 'left', 'page_token_budget': None, 'epochs': 5, 'batch_size': 16, 'grad_accum_steps': 1, 'lr': 0.0002, 'head_lr': None, 'warmup_ratio': 0.06, 'lora_r': 8, 'lora_alpha': 16, 'lora_dropout': 0.2, 'target_modules': 'query,value', 'class_weight': True, 'oversample_rare_st1': 3, 'undersample_majority_st1': 1, 'oversample_first': False, 'sample_size': None, 'test_holdout': 500, 'split_seed': None, 'seed': 42, 'device': None, 'output_dir': 'runs/st1-classifier-roberta-dropout2-rep2', 'no_wandb': True} device=cuda
2026-08-18 01:54:10,314 | INFO | MainThread | train/test-holdout split (fresh random split every run unless --split-seed is pinned): split_seed=867316153 train=1853 test_holdout=500
2026-08-18 01:54:10,316 | INFO | MainThread | train=1853 dist=digital_content_or_services=852 (46.0%), none=26 (1.4%), other=2 (0.1%), physical_goods=878 (47.4%), physical_services=95 (5.1%)
2026-08-18 01:54:10,316 | INFO | MainThread | dev=504 dist=digital_content_or_services=248, none=14, other=0, physical_goods=218, physical_services=24
2026-08-18 01:54:10,317 | INFO | MainThread | oversampled rare st1 labels ['none', 'other'] 3x: train now 1909 instances
2026-08-18 01:54:10,557 | INFO | MainThread | class_weight: digital_content_or_services=2.241, none=24.474, other=50.000, physical_goods=2.174, physical_services=20.095
2026-08-18 01:55:29,588 | INFO | MainThread | epoch 1: mean train loss = 1.4470
2026-08-18 01:55:38,898 | INFO | MainThread | epoch 1 dev metrics: accuracy=0.776, macro_f1=0.502, loss=0.774
2026-08-18 01:55:38,898 | INFO | MainThread | epoch 1 dev metrics per-label F1: digital_content_or_services=0.803, none=0.247, other=0.000, physical_goods=0.858, physical_services=0.604
2026-08-18 01:55:39,018 | INFO | MainThread | epoch 1: new best macro_f1=0.502, saved to runs/st1-classifier-roberta-dropout2-rep2/best
2026-08-18 01:56:56,480 | INFO | MainThread | epoch 2: mean train loss = 0.7964
2026-08-18 01:57:05,832 | INFO | MainThread | epoch 2 dev metrics: accuracy=0.813, macro_f1=0.547, loss=0.525
2026-08-18 01:57:05,832 | INFO | MainThread | epoch 2 dev metrics per-label F1: digital_content_or_services=0.841, none=0.308, other=0.000, physical_goods=0.869, physical_services=0.718
2026-08-18 01:57:05,938 | INFO | MainThread | epoch 2: new best macro_f1=0.547, saved to runs/st1-classifier-roberta-dropout2-rep2/best
2026-08-18 01:58:23,557 | INFO | MainThread | epoch 3: mean train loss = 0.5128
2026-08-18 01:58:32,627 | INFO | MainThread | epoch 3 dev metrics: accuracy=0.847, macro_f1=0.563, loss=0.444
2026-08-18 01:58:32,627 | INFO | MainThread | epoch 3 dev metrics per-label F1: digital_content_or_services=0.870, none=0.368, other=0.000, physical_goods=0.875, physical_services=0.703
2026-08-18 01:58:32,727 | INFO | MainThread | epoch 3: new best macro_f1=0.563, saved to runs/st1-classifier-roberta-dropout2-rep2/best
2026-08-18 01:59:49,180 | INFO | MainThread | epoch 4: mean train loss = 0.4088
2026-08-18 01:59:58,438 | INFO | MainThread | epoch 4 dev metrics: accuracy=0.839, macro_f1=0.569, loss=0.475
2026-08-18 01:59:58,438 | INFO | MainThread | epoch 4 dev metrics per-label F1: digital_content_or_services=0.852, none=0.439, other=0.000, physical_goods=0.890, physical_services=0.667
2026-08-18 01:59:58,534 | INFO | MainThread | epoch 4: new best macro_f1=0.569, saved to runs/st1-classifier-roberta-dropout2-rep2/best
2026-08-18 02:01:15,581 | INFO | MainThread | epoch 5: mean train loss = 0.3156
2026-08-18 02:01:24,964 | INFO | MainThread | epoch 5 dev metrics: accuracy=0.851, macro_f1=0.551, loss=0.439
2026-08-18 02:01:24,964 | INFO | MainThread | epoch 5 dev metrics per-label F1: digital_content_or_services=0.874, none=0.286, other=0.000, physical_goods=0.885, physical_services=0.711
2026-08-18 02:01:25,073 | INFO | MainThread | saved final epoch adapter to runs/st1-classifier-roberta-dropout2-rep2/last (best dev macro_f1=0.569)
2026-08-18 02:01:25,073 | INFO | MainThread | reloading best-dev checkpoint from runs/st1-classifier-roberta-dropout2-rep2/best for the test-holdout pass (generalization check, not used for model selection)
2026-08-18 02:01:35,011 | INFO | MainThread | test holdout metrics: accuracy=0.844, macro_f1=0.531, loss=0.478
2026-08-18 02:01:35,011 | INFO | MainThread | test holdout metrics per-label F1: digital_content_or_services=0.854, none=0.270, other=0.000, physical_goods=0.902, physical_services=0.630
