2026-08-18 00:53:01,042 | INFO | MainThread | logging to runs/run_20260818_005301_lora_train_st1_classifier_FacebookAI_roberta-base.log
2026-08-18 00:53:01,042 | INFO | MainThread | config: {'train': 'public_data_dev/train.jsonl', 'dev': 'public_data_dev/dev.jsonl', 'model': 'FacebookAI/roberta-base', 'local': False, 'context': 'full', 'max_length': 512, 'truncation_side': 'left', 'epochs': 5, 'batch_size': 16, 'grad_accum_steps': 1, 'lr': 0.0002, 'head_lr': None, 'warmup_ratio': 0.06, 'lora_r': 16, 'lora_alpha': 32, 'lora_dropout': 0.1, 'target_modules': 'query,value', 'class_weight': True, 'oversample_rare_st1': 3, 'undersample_majority_st1': 1, 'oversample_first': False, 'sample_size': None, 'test_holdout': 500, 'split_seed': None, 'seed': 42, 'device': None, 'output_dir': 'runs/st1-classifier-roberta-trunc-left-r16a32', 'no_wandb': True} device=cuda
2026-08-18 00:53:01,183 | INFO | MainThread | train/test-holdout split (fresh random split every run unless --split-seed is pinned): split_seed=534954823 train=1853 test_holdout=500
2026-08-18 00:53:01,185 | INFO | MainThread | train=1853 dist=digital_content_or_services=821 (44.3%), none=32 (1.7%), other=0 (0.0%), physical_goods=898 (48.5%), physical_services=102 (5.5%)
2026-08-18 00:53:01,185 | INFO | MainThread | dev=504 dist=digital_content_or_services=248, none=14, other=0, physical_goods=218, physical_services=24
2026-08-18 00:53:01,185 | INFO | MainThread | oversampled rare st1 labels ['none', 'other'] 3x: train now 1917 instances
2026-08-18 00:53:01,301 | INFO | MainThread | class_weight: digital_content_or_services=2.335, none=19.969, other=50.000, physical_goods=2.135, physical_services=18.794
2026-08-18 00:54:16,564 | INFO | MainThread | epoch 1: mean train loss = 1.2848
2026-08-18 00:54:26,243 | INFO | MainThread | epoch 1 dev metrics: accuracy=0.742, macro_f1=0.494, loss=0.705
2026-08-18 00:54:26,244 | INFO | MainThread | epoch 1 dev metrics per-label F1: digital_content_or_services=0.752, none=0.209, other=0.000, physical_goods=0.880, physical_services=0.629
2026-08-18 00:54:26,358 | INFO | MainThread | epoch 1: new best macro_f1=0.494, saved to runs/st1-classifier-roberta-trunc-left-r16a32/best
2026-08-18 00:55:45,060 | INFO | MainThread | epoch 2: mean train loss = 0.6595
2026-08-18 00:55:54,453 | INFO | MainThread | epoch 2 dev metrics: accuracy=0.851, macro_f1=0.576, loss=0.433
2026-08-18 00:55:54,453 | INFO | MainThread | epoch 2 dev metrics per-label F1: digital_content_or_services=0.871, none=0.400, other=0.000, physical_goods=0.877, physical_services=0.733
2026-08-18 00:55:54,556 | INFO | MainThread | epoch 2: new best macro_f1=0.576, saved to runs/st1-classifier-roberta-trunc-left-r16a32/best
2026-08-18 00:57:14,208 | INFO | MainThread | epoch 3: mean train loss = 0.4536
2026-08-18 00:57:23,637 | INFO | MainThread | epoch 3 dev metrics: accuracy=0.867, macro_f1=0.616, loss=0.419
2026-08-18 00:57:23,637 | INFO | MainThread | epoch 3 dev metrics per-label F1: digital_content_or_services=0.885, none=0.462, other=0.000, physical_goods=0.886, physical_services=0.846
2026-08-18 00:57:23,743 | INFO | MainThread | epoch 3: new best macro_f1=0.616, saved to runs/st1-classifier-roberta-trunc-left-r16a32/best
2026-08-18 00:58:42,995 | INFO | MainThread | epoch 4: mean train loss = 0.3230
2026-08-18 00:58:52,270 | INFO | MainThread | epoch 4 dev metrics: accuracy=0.881, macro_f1=0.626, loss=0.396
2026-08-18 00:58:52,270 | INFO | MainThread | epoch 4 dev metrics per-label F1: digital_content_or_services=0.893, none=0.437, other=0.000, physical_goods=0.897, physical_services=0.902
2026-08-18 00:58:52,377 | INFO | MainThread | epoch 4: new best macro_f1=0.626, saved to runs/st1-classifier-roberta-trunc-left-r16a32/best
2026-08-18 01:00:11,947 | INFO | MainThread | epoch 5: mean train loss = 0.2850
2026-08-18 01:00:21,146 | INFO | MainThread | epoch 5 dev metrics: accuracy=0.883, macro_f1=0.630, loss=0.378
2026-08-18 01:00:21,146 | INFO | MainThread | epoch 5 dev metrics per-label F1: digital_content_or_services=0.896, none=0.516, other=0.000, physical_goods=0.901, physical_services=0.836
2026-08-18 01:00:21,250 | INFO | MainThread | epoch 5: new best macro_f1=0.630, saved to runs/st1-classifier-roberta-trunc-left-r16a32/best
2026-08-18 01:00:21,344 | INFO | MainThread | saved final epoch adapter to runs/st1-classifier-roberta-trunc-left-r16a32/last (best dev macro_f1=0.630)
2026-08-18 01:00:21,344 | INFO | MainThread | reloading best-dev checkpoint from runs/st1-classifier-roberta-trunc-left-r16a32/best for the test-holdout pass (generalization check, not used for model selection)
2026-08-18 01:00:29,924 | INFO | MainThread | test holdout metrics: accuracy=0.880, macro_f1=0.516, loss=0.387
2026-08-18 01:00:29,924 | INFO | MainThread | test holdout metrics per-label F1: digital_content_or_services=0.892, none=0.000, other=0.000, physical_goods=0.905, physical_services=0.780
