2026-08-18 01:16:43,427 | INFO | MainThread | logging to runs/run_20260818_011643_lora_train_st1_classifier_FacebookAI_roberta-base.log
2026-08-18 01:16:43,428 | INFO | MainThread | config: {'train': 'public_data_dev/train.jsonl', 'dev': 'public_data_dev/dev.jsonl', 'model': 'FacebookAI/roberta-base', 'local': False, 'context': 'full', 'max_length': 128, 'truncation_side': 'left', 'page_token_budget': None, 'epochs': 5, 'batch_size': 16, 'grad_accum_steps': 1, 'lr': 0.0002, 'head_lr': None, 'warmup_ratio': 0.06, 'lora_r': 8, 'lora_alpha': 16, 'lora_dropout': 0.1, 'target_modules': 'query,value', 'class_weight': True, 'oversample_rare_st1': 3, 'undersample_majority_st1': 1, 'oversample_first': False, 'sample_size': None, 'test_holdout': 500, 'split_seed': None, 'seed': 42, 'device': None, 'output_dir': 'runs/st1-classifier-roberta-maxlen128', 'no_wandb': True} device=cuda
2026-08-18 01:16:43,565 | INFO | MainThread | train/test-holdout split (fresh random split every run unless --split-seed is pinned): split_seed=519541137 train=1853 test_holdout=500
2026-08-18 01:16:43,566 | INFO | MainThread | train=1853 dist=digital_content_or_services=840 (45.3%), none=23 (1.2%), other=1 (0.1%), physical_goods=895 (48.3%), physical_services=94 (5.1%)
2026-08-18 01:16:43,566 | INFO | MainThread | dev=504 dist=digital_content_or_services=248, none=14, other=0, physical_goods=218, physical_services=24
2026-08-18 01:16:43,567 | INFO | MainThread | oversampled rare st1 labels ['none', 'other'] 3x: train now 1901 instances
2026-08-18 01:16:43,755 | INFO | MainThread | class_weight: digital_content_or_services=2.263, none=27.551, other=50.000, physical_goods=2.124, physical_services=20.223
2026-08-18 01:17:06,088 | INFO | MainThread | epoch 1: mean train loss = 1.3171
2026-08-18 01:17:09,484 | INFO | MainThread | epoch 1 dev metrics: accuracy=0.819, macro_f1=0.555, loss=0.642
2026-08-18 01:17:09,484 | INFO | MainThread | epoch 1 dev metrics per-label F1: digital_content_or_services=0.848, none=0.440, other=0.000, physical_goods=0.850, physical_services=0.636
2026-08-18 01:17:09,592 | INFO | MainThread | epoch 1: new best macro_f1=0.555, saved to runs/st1-classifier-roberta-maxlen128/best
2026-08-18 01:17:30,041 | INFO | MainThread | epoch 2: mean train loss = 0.7300
2026-08-18 01:17:33,401 | INFO | MainThread | epoch 2 dev metrics: accuracy=0.806, macro_f1=0.551, loss=0.583
2026-08-18 01:17:33,401 | INFO | MainThread | epoch 2 dev metrics per-label F1: digital_content_or_services=0.826, none=0.393, other=0.000, physical_goods=0.855, physical_services=0.681
2026-08-18 01:17:54,916 | INFO | MainThread | epoch 3: mean train loss = 0.5504
2026-08-18 01:17:58,265 | INFO | MainThread | epoch 3 dev metrics: accuracy=0.837, macro_f1=0.581, loss=0.510
2026-08-18 01:17:58,265 | INFO | MainThread | epoch 3 dev metrics per-label F1: digital_content_or_services=0.857, none=0.489, other=0.000, physical_goods=0.869, physical_services=0.692
2026-08-18 01:17:58,377 | INFO | MainThread | epoch 3: new best macro_f1=0.581, saved to runs/st1-classifier-roberta-maxlen128/best
2026-08-18 01:18:19,690 | INFO | MainThread | epoch 4: mean train loss = 0.4194
2026-08-18 01:18:23,148 | INFO | MainThread | epoch 4 dev metrics: accuracy=0.855, macro_f1=0.616, loss=0.494
2026-08-18 01:18:23,148 | INFO | MainThread | epoch 4 dev metrics per-label F1: digital_content_or_services=0.867, none=0.541, other=0.000, physical_goods=0.878, physical_services=0.793
2026-08-18 01:18:23,254 | INFO | MainThread | epoch 4: new best macro_f1=0.616, saved to runs/st1-classifier-roberta-maxlen128/best
2026-08-18 01:18:43,941 | INFO | MainThread | epoch 5: mean train loss = 0.3736
2026-08-18 01:18:47,318 | INFO | MainThread | epoch 5 dev metrics: accuracy=0.857, macro_f1=0.614, loss=0.468
2026-08-18 01:18:47,318 | INFO | MainThread | epoch 5 dev metrics per-label F1: digital_content_or_services=0.867, none=0.514, other=0.000, physical_goods=0.881, physical_services=0.807
2026-08-18 01:18:47,434 | INFO | MainThread | saved final epoch adapter to runs/st1-classifier-roberta-maxlen128/last (best dev macro_f1=0.616)
2026-08-18 01:18:47,435 | INFO | MainThread | reloading best-dev checkpoint from runs/st1-classifier-roberta-maxlen128/best for the test-holdout pass (generalization check, not used for model selection)
2026-08-18 01:18:51,472 | INFO | MainThread | test holdout metrics: accuracy=0.842, macro_f1=0.577, loss=0.448
2026-08-18 01:18:51,472 | INFO | MainThread | test holdout metrics per-label F1: digital_content_or_services=0.853, none=0.519, other=0.000, physical_goods=0.880, physical_services=0.632
