2026-08-18 00:53:06,672 | INFO | MainThread | logging to runs/run_20260818_005306_lora_train_st1_classifier_FacebookAI_roberta-base.log
2026-08-18 00:53:06,672 | INFO | MainThread | config: {'train': 'public_data_dev/train.jsonl', 'dev': 'public_data_dev/dev.jsonl', 'model': 'FacebookAI/roberta-base', 'local': False, 'context': 'full', 'max_length': 512, 'truncation_side': 'left', 'epochs': 5, 'batch_size': 16, 'grad_accum_steps': 1, 'lr': 0.0002, 'head_lr': None, 'warmup_ratio': 0.06, 'lora_r': 8, 'lora_alpha': 16, 'lora_dropout': 0.1, 'target_modules': 'query,value', 'class_weight': True, 'oversample_rare_st1': 2, 'undersample_majority_st1': 1, 'oversample_first': False, 'sample_size': None, 'test_holdout': 500, 'split_seed': None, 'seed': 42, 'device': None, 'output_dir': 'runs/st1-classifier-roberta-trunc-left-oversample2', 'no_wandb': True} device=cuda
2026-08-18 00:53:06,811 | INFO | MainThread | train/test-holdout split (fresh random split every run unless --split-seed is pinned): split_seed=41450697 train=1853 test_holdout=500
2026-08-18 00:53:06,812 | INFO | MainThread | train=1853 dist=digital_content_or_services=845 (45.6%), none=30 (1.6%), other=1 (0.1%), physical_goods=884 (47.7%), physical_services=93 (5.0%)
2026-08-18 00:53:06,813 | INFO | MainThread | dev=504 dist=digital_content_or_services=248, none=14, other=0, physical_goods=218, physical_services=24
2026-08-18 00:53:06,813 | INFO | MainThread | oversampled rare st1 labels ['none', 'other'] 2x: train now 1884 instances
2026-08-18 00:53:07,019 | INFO | MainThread | class_weight: digital_content_or_services=2.230, none=31.400, other=50.000, physical_goods=2.131, physical_services=20.258
2026-08-18 00:54:25,874 | INFO | MainThread | epoch 1: mean train loss = 1.4282
2026-08-18 00:54:35,057 | INFO | MainThread | epoch 1 dev metrics: accuracy=0.837, macro_f1=0.449, loss=0.606
2026-08-18 00:54:35,057 | INFO | MainThread | epoch 1 dev metrics per-label F1: digital_content_or_services=0.880, none=0.000, other=0.000, physical_goods=0.865, physical_services=0.500
2026-08-18 00:54:35,178 | INFO | MainThread | epoch 1: new best macro_f1=0.449, saved to runs/st1-classifier-roberta-trunc-left-oversample2/best
2026-08-18 00:55:52,923 | INFO | MainThread | epoch 2: mean train loss = 0.8072
2026-08-18 00:56:02,475 | INFO | MainThread | epoch 2 dev metrics: accuracy=0.806, macro_f1=0.520, loss=0.601
2026-08-18 00:56:02,475 | INFO | MainThread | epoch 2 dev metrics per-label F1: digital_content_or_services=0.836, none=0.267, other=0.000, physical_goods=0.883, physical_services=0.613
2026-08-18 00:56:02,588 | INFO | MainThread | epoch 2: new best macro_f1=0.520, saved to runs/st1-classifier-roberta-trunc-left-oversample2/best
2026-08-18 00:57:20,820 | INFO | MainThread | epoch 3: mean train loss = 0.5926
2026-08-18 00:57:30,126 | INFO | MainThread | epoch 3 dev metrics: accuracy=0.817, macro_f1=0.562, loss=0.520
2026-08-18 00:57:30,126 | INFO | MainThread | epoch 3 dev metrics per-label F1: digital_content_or_services=0.829, none=0.324, other=0.000, physical_goods=0.890, physical_services=0.767
2026-08-18 00:57:30,238 | INFO | MainThread | epoch 3: new best macro_f1=0.562, saved to runs/st1-classifier-roberta-trunc-left-oversample2/best
2026-08-18 00:58:48,386 | INFO | MainThread | epoch 4: mean train loss = 0.4595
2026-08-18 00:58:57,977 | INFO | MainThread | epoch 4 dev metrics: accuracy=0.849, macro_f1=0.580, loss=0.455
2026-08-18 00:58:57,977 | INFO | MainThread | epoch 4 dev metrics per-label F1: digital_content_or_services=0.865, none=0.364, other=0.000, physical_goods=0.890, physical_services=0.780
2026-08-18 00:58:58,088 | INFO | MainThread | epoch 4: new best macro_f1=0.580, saved to runs/st1-classifier-roberta-trunc-left-oversample2/best
2026-08-18 01:00:16,609 | INFO | MainThread | epoch 5: mean train loss = 0.3750
2026-08-18 01:00:24,706 | INFO | MainThread | epoch 5 dev metrics: accuracy=0.867, macro_f1=0.612, loss=0.398
2026-08-18 01:00:24,706 | INFO | MainThread | epoch 5 dev metrics per-label F1: digital_content_or_services=0.879, none=0.444, other=0.000, physical_goods=0.891, physical_services=0.846
2026-08-18 01:00:24,816 | INFO | MainThread | epoch 5: new best macro_f1=0.612, saved to runs/st1-classifier-roberta-trunc-left-oversample2/best
2026-08-18 01:00:24,916 | INFO | MainThread | saved final epoch adapter to runs/st1-classifier-roberta-trunc-left-oversample2/last (best dev macro_f1=0.612)
2026-08-18 01:00:24,916 | INFO | MainThread | reloading best-dev checkpoint from runs/st1-classifier-roberta-trunc-left-oversample2/best for the test-holdout pass (generalization check, not used for model selection)
2026-08-18 01:00:32,664 | INFO | MainThread | test holdout metrics: accuracy=0.860, macro_f1=0.541, loss=0.405
2026-08-18 01:00:32,664 | INFO | MainThread | test holdout metrics per-label F1: digital_content_or_services=0.873, none=0.182, other=0.000, physical_goods=0.893, physical_services=0.759
