2026-08-17 21:57:33,182 | INFO | MainThread | logging to runs/run_20260817_215733_lora_train_st1_classifier_FacebookAI_roberta-base.log
2026-08-17 21:57:33,183 | INFO | MainThread | config: {'train': 'public_data_dev/train.jsonl', 'dev': 'public_data_dev/dev.jsonl', 'model': 'FacebookAI/roberta-base', 'local': False, 'context': 'full', 'max_length': 512, 'epochs': 5, 'batch_size': 16, 'grad_accum_steps': 1, 'lr': 0.0002, 'head_lr': None, 'warmup_ratio': 0.06, 'lora_r': 8, 'lora_alpha': 16, 'lora_dropout': 0.1, 'target_modules': 'query,value', 'class_weight': True, 'oversample_rare_st1': 1, 'undersample_majority_st1': 2, 'sample_size': None, 'test_holdout': 500, 'split_seed': None, 'seed': 42, 'device': None, 'output_dir': 'runs/st1-classifier-roberta-undersample2', 'no_wandb': True} device=cuda
2026-08-17 21:57:33,389 | INFO | MainThread | train/test-holdout split (fresh random split every run unless --split-seed is pinned): split_seed=601457029 train=1853 test_holdout=500
2026-08-17 21:57:33,392 | INFO | MainThread | train=1853 dist=digital_content_or_services=863 (46.6%), none=29 (1.6%), other=1 (0.1%), physical_goods=868 (46.8%), physical_services=92 (5.0%)
2026-08-17 21:57:33,392 | INFO | MainThread | dev=504 dist=digital_content_or_services=248, none=14, other=0, physical_goods=218, physical_services=24
2026-08-17 21:57:33,396 | INFO | MainThread | undersampled majority st1 labels ['digital_content_or_services', 'physical_goods'] to 1/2: train now 987 instances
2026-08-17 21:57:33,525 | INFO | MainThread | class_weight: digital_content_or_services=2.290, none=34.034, other=50.000, physical_goods=2.274, physical_services=10.728
2026-08-17 21:58:35,540 | INFO | MainThread | epoch 1: mean train loss = 1.5145
2026-08-17 21:58:54,044 | INFO | MainThread | epoch 1 dev metrics: accuracy=0.435, macro_f1=0.137, loss=1.270
2026-08-17 21:58:54,044 | INFO | MainThread | epoch 1 dev metrics per-label F1: digital_content_or_services=0.000, none=0.000, other=0.000, physical_goods=0.605, physical_services=0.080
2026-08-17 21:58:54,192 | INFO | MainThread | epoch 1: new best macro_f1=0.137, saved to runs/st1-classifier-roberta-undersample2/best
2026-08-17 21:59:58,649 | INFO | MainThread | epoch 2: mean train loss = 1.2285
2026-08-17 22:00:12,820 | INFO | MainThread | epoch 2 dev metrics: accuracy=0.813, macro_f1=0.537, loss=0.616
2026-08-17 22:00:12,820 | INFO | MainThread | epoch 2 dev metrics per-label F1: digital_content_or_services=0.851, none=0.389, other=0.000, physical_goods=0.824, physical_services=0.619
2026-08-17 22:00:12,930 | INFO | MainThread | epoch 2: new best macro_f1=0.537, saved to runs/st1-classifier-roberta-undersample2/best
2026-08-17 22:01:14,296 | INFO | MainThread | epoch 3: mean train loss = 0.8075
2026-08-17 22:01:28,689 | INFO | MainThread | epoch 3 dev metrics: accuracy=0.825, macro_f1=0.541, loss=0.526
2026-08-17 22:01:28,689 | INFO | MainThread | epoch 3 dev metrics per-label F1: digital_content_or_services=0.875, none=0.302, other=0.000, physical_goods=0.850, physical_services=0.681
2026-08-17 22:01:28,809 | INFO | MainThread | epoch 3: new best macro_f1=0.541, saved to runs/st1-classifier-roberta-undersample2/best
2026-08-17 22:02:33,739 | INFO | MainThread | epoch 4: mean train loss = 0.6542
2026-08-17 22:02:52,373 | INFO | MainThread | epoch 4 dev metrics: accuracy=0.841, macro_f1=0.566, loss=0.450
2026-08-17 22:02:52,373 | INFO | MainThread | epoch 4 dev metrics per-label F1: digital_content_or_services=0.870, none=0.389, other=0.000, physical_goods=0.858, physical_services=0.714
2026-08-17 22:02:52,483 | INFO | MainThread | epoch 4: new best macro_f1=0.566, saved to runs/st1-classifier-roberta-undersample2/best
2026-08-17 22:04:00,979 | INFO | MainThread | epoch 5: mean train loss = 0.6095
2026-08-17 22:04:15,496 | INFO | MainThread | epoch 5 dev metrics: accuracy=0.845, macro_f1=0.574, loss=0.457
2026-08-17 22:04:15,496 | INFO | MainThread | epoch 5 dev metrics per-label F1: digital_content_or_services=0.872, none=0.378, other=0.000, physical_goods=0.864, physical_services=0.756
2026-08-17 22:04:15,589 | INFO | MainThread | epoch 5: new best macro_f1=0.574, saved to runs/st1-classifier-roberta-undersample2/best
2026-08-17 22:04:15,685 | INFO | MainThread | saved final epoch adapter to runs/st1-classifier-roberta-undersample2/last (best dev macro_f1=0.574)
2026-08-17 22:04:15,685 | INFO | MainThread | reloading best-dev checkpoint from runs/st1-classifier-roberta-undersample2/best for the test-holdout pass (generalization check, not used for model selection)
2026-08-17 22:04:31,636 | INFO | MainThread | test holdout metrics: accuracy=0.812, macro_f1=0.476, loss=0.536
2026-08-17 22:04:31,637 | INFO | MainThread | test holdout metrics per-label F1: digital_content_or_services=0.824, none=0.214, other=0.000, physical_goods=0.882, physical_services=0.459
