2026-08-03 19:18:06,536 | INFO | MainThread | logging to runs/run_20260803_191806_full_gpt-5.4.log
2026-08-03 19:18:06,536 | INFO | MainThread | config: target=runs/prompt_tuning/run1/batch_iter1.jsonl model=gpt-5.4 context=full sample_size=None max_concurrency=8 out=runs/submission_gpt_20260803_191806.jsonl
2026-08-03 19:18:09,113 | INFO | MainThread | wrote 10 predictions to runs/submission_gpt_20260803_191806.jsonl
2026-08-03 19:18:09,113 | INFO | MainThread | copied predictions to submission_gpt.jsonl (canonical submission file)
2026-08-03 19:18:09,113 | INFO | MainThread | wrote 7 misclassified instance(s) to runs/submission_gpt_error_20260803_191806.jsonl
2026-08-03 19:18:09,114 | INFO | MainThread | === Distinct gold labels observed, by tier ===
2026-08-03 19:18:09,114 | INFO | MainThread | [ST1 - commercial type]     ['digital_content_or_services', 'physical_goods', 'physical_services']
2026-08-03 19:18:09,114 | INFO | MainThread | [ST2 - product category]    ['apps', 'creator_community', 'fashion', 'food', 'hardware_electronics', 'health', 'other']
2026-08-03 19:18:09,114 | INFO | MainThread | [ST3 - compliance flags]    ['inadequate_disclosure', 'misleading_claim', 'no_flag', 'undisclosed_advertising']
2026-08-03 19:18:09,114 | INFO | MainThread | Evaluation:
2026-08-03 19:18:09,114 | INFO | MainThread |   st1_macro_f1: 0.908
2026-08-03 19:18:09,114 | INFO | MainThread |   st2_macro_f1: 0.729
2026-08-03 19:18:09,114 | INFO | MainThread |   st3_macro_f1: 0.900
2026-08-03 19:18:09,114 | INFO | MainThread |   st3_family_macro_f1: 0.911
2026-08-03 19:18:09,114 | INFO | MainThread |   mean_macro_f1: 0.845
