2026-08-18 00:38:54,213 | INFO | MainThread | logging to runs/run_20260818_003854_lora_train_st1_classifier_FacebookAI_roberta-base.log
2026-08-18 00:38:54,213 | INFO | MainThread | config: {'train': 'public_data_dev/train.jsonl', 'dev': 'public_data_dev/dev.jsonl', 'model': 'FacebookAI/roberta-base', 'local': False, 'context': 'full', 'max_length': 512, 'truncation_side': 'left', 'epochs': 5, 'batch_size': 16, 'grad_accum_steps': 1, 'lr': 0.0002, 'head_lr': None, 'warmup_ratio': 0.06, 'lora_r': 8, 'lora_alpha': 16, 'lora_dropout': 0.1, 'target_modules': 'query,value', 'class_weight': True, 'oversample_rare_st1': 3, 'undersample_majority_st1': 1, 'oversample_first': False, 'sample_size': None, 'test_holdout': 500, 'split_seed': None, 'seed': 42, 'device': None, 'output_dir': 'runs/st1-classifier-roberta-trunc-left', 'no_wandb': True} device=cuda
2026-08-18 00:38:54,350 | INFO | MainThread | train/test-holdout split (fresh random split every run unless --split-seed is pinned): split_seed=109550958 train=1853 test_holdout=500
2026-08-18 00:38:54,352 | INFO | MainThread | train=1853 dist=digital_content_or_services=848 (45.8%), none=28 (1.5%), other=2 (0.1%), physical_goods=882 (47.6%), physical_services=93 (5.0%)
2026-08-18 00:38:54,352 | INFO | MainThread | dev=504 dist=digital_content_or_services=248, none=14, other=0, physical_goods=218, physical_services=24
2026-08-18 00:38:54,353 | INFO | MainThread | oversampled rare st1 labels ['none', 'other'] 3x: train now 1913 instances
2026-08-18 00:38:54,466 | INFO | MainThread | class_weight: digital_content_or_services=2.256, none=22.774, other=50.000, physical_goods=2.169, physical_services=20.570
2026-08-18 00:40:06,830 | INFO | MainThread | epoch 1: mean train loss = 1.4816
2026-08-18 00:40:16,175 | INFO | MainThread | epoch 1 dev metrics: accuracy=0.835, macro_f1=0.449, loss=0.815
2026-08-18 00:40:16,175 | INFO | MainThread | epoch 1 dev metrics per-label F1: digital_content_or_services=0.880, none=0.000, other=0.000, physical_goods=0.858, physical_services=0.509
2026-08-18 00:40:16,415 | INFO | MainThread | epoch 1: new best macro_f1=0.449, saved to runs/st1-classifier-roberta-trunc-left/best
2026-08-18 00:41:34,839 | INFO | MainThread | epoch 2: mean train loss = 0.8285
2026-08-18 00:41:44,457 | INFO | MainThread | epoch 2 dev metrics: accuracy=0.861, macro_f1=0.571, loss=0.414
2026-08-18 00:41:44,457 | INFO | MainThread | epoch 2 dev metrics per-label F1: digital_content_or_services=0.892, none=0.400, other=0.000, physical_goods=0.880, physical_services=0.683
2026-08-18 00:41:44,587 | INFO | MainThread | epoch 2: new best macro_f1=0.571, saved to runs/st1-classifier-roberta-trunc-left/best
2026-08-18 00:43:03,288 | INFO | MainThread | epoch 3: mean train loss = 0.5276
2026-08-18 00:43:12,676 | INFO | MainThread | epoch 3 dev metrics: accuracy=0.849, macro_f1=0.583, loss=0.465
2026-08-18 00:43:12,676 | INFO | MainThread | epoch 3 dev metrics per-label F1: digital_content_or_services=0.868, none=0.439, other=0.000, physical_goods=0.887, physical_services=0.719
2026-08-18 00:43:12,772 | INFO | MainThread | epoch 3: new best macro_f1=0.583, saved to runs/st1-classifier-roberta-trunc-left/best
2026-08-18 00:44:31,639 | INFO | MainThread | epoch 4: mean train loss = 0.4355
2026-08-18 00:44:40,950 | INFO | MainThread | epoch 4 dev metrics: accuracy=0.875, macro_f1=0.621, loss=0.428
2026-08-18 00:44:40,950 | INFO | MainThread | epoch 4 dev metrics per-label F1: digital_content_or_services=0.890, none=0.500, other=0.000, physical_goods=0.893, physical_services=0.821
2026-08-18 00:44:41,061 | INFO | MainThread | epoch 4: new best macro_f1=0.621, saved to runs/st1-classifier-roberta-trunc-left/best
2026-08-18 00:46:00,207 | INFO | MainThread | epoch 5: mean train loss = 0.3468
2026-08-18 00:46:09,717 | INFO | MainThread | epoch 5 dev metrics: accuracy=0.877, macro_f1=0.622, loss=0.423
2026-08-18 00:46:09,717 | INFO | MainThread | epoch 5 dev metrics per-label F1: digital_content_or_services=0.893, none=0.500, other=0.000, physical_goods=0.894, physical_services=0.821
2026-08-18 00:46:09,825 | INFO | MainThread | epoch 5: new best macro_f1=0.622, saved to runs/st1-classifier-roberta-trunc-left/best
2026-08-18 00:46:09,930 | INFO | MainThread | saved final epoch adapter to runs/st1-classifier-roberta-trunc-left/last (best dev macro_f1=0.622)
2026-08-18 00:46:09,931 | INFO | MainThread | reloading best-dev checkpoint from runs/st1-classifier-roberta-trunc-left/best for the test-holdout pass (generalization check, not used for model selection)
2026-08-18 00:46:19,431 | INFO | MainThread | test holdout metrics: accuracy=0.852, macro_f1=0.546, loss=0.441
2026-08-18 00:46:19,432 | INFO | MainThread | test holdout metrics per-label F1: digital_content_or_services=0.879, none=0.316, other=0.000, physical_goods=0.879, physical_services=0.656
