2026-08-17 18:48:55,403 | INFO | MainThread | logging to runs/run_20260817_184855_lora_train_generative_Qwen_Qwen3-0.6B.log
2026-08-17 18:48:55,403 | INFO | MainThread | config: {'train': 'public_data_dev/train.jsonl', 'dev': 'public_data_dev/dev.jsonl', 'model': 'Qwen/Qwen3-0.6B', 'model_path': None, 'context': 'full', 'lean_prompt': True, 'df_path': 'emnllp-dialog-flow-dialog-flow.json', 'max_length': 4096, 'epochs': 5, 'batch_size': 1, 'eval_batch_size': 8, 'eval_every': 1, 'minority_select': True, 'minority_freq_threshold': 0.05, 'majority_f1_tolerance': 0.02, 'grad_accum_steps': 4, 'lr': 0.0002, 'warmup_ratio': 0.06, 'lora_r': 8, 'lora_alpha': 16, 'lora_dropout': 0.1, 'target_modules': 'q_proj,v_proj', 'peft_method': 'lora', 'num_virtual_tokens': 20, 'prompt_tuning_init_text': None, 'resume_adapter': None, 'st3_loss_weight': 1.0, 'pos_weight': True, 'oversample_rare_st3': 1, 'oversample_rare_st1': 3, 'st3_only': False, 'st12_only': False, 'st1_only': True, 'few_shot': False, 'no_gradient_checkpointing': True, 'load_in_4bit': False, 'parallelism': 'none', 'max_new_tokens': 128, 'sample_size': None, 'test_holdout': 500, 'split_seed': None, 'seed': 42, 'device': None, 'output_dir': 'runs/lora-qwen-st1-5epoch-poswt-oversample-minority-select', 'checkpoint_save_path': None} device=cuda
2026-08-17 18:48:55,532 | INFO | MainThread | train/test-holdout split (fresh random split every run unless --split-seed is pinned): split_seed=1904956981 train=1853 test_holdout=500
2026-08-17 18:48:55,532 | INFO | MainThread | train=1853 dev=504
2026-08-17 18:48:55,535 | INFO | MainThread | --minority-select: minority labels (train freq < 0.05, pre-oversampling) -- st1=['none', 'other'], st2=['gambling', 'gambling_adjacent', 'toys'], st3=['age_restricted_or_prohibited_product', 'hfss_food_marketing', 'insufficient_context']
2026-08-17 18:48:55,535 | INFO | MainThread | oversampling rare st1 labels ['none', 'other'] 3x: train 1853 -> 1917
2026-08-17 18:48:55,535 | INFO | MainThread | loading model/tokenizer from local path models/Qwen/Qwen3-0.6B (no remote download)
2026-08-17 18:48:56,775 | INFO | MainThread | system prompt: lean (1698 chars) + dialog flow from emnllp-dialog-flow-dialog-flow.json (5685 chars)
2026-08-17 18:48:56,845 | INFO | MainThread | pos_weight st1: {'digital_content_or_services': 2.268639087677002, 'none': 20.612903594970703, 'other': 50.0, 'physical_goods': 2.1858608722686768, 'physical_services': 19.363636016845703}
2026-08-17 18:48:56,845 | INFO | MainThread | pos_weight st2: {'apps': 2.715116262435913, 'creator_community': 7.83410120010376, 'education': 15.525861740112305, 'fashion': 8.63316535949707, 'financial': 16.75, 'food': 7.674208164215088, 'gambling': 50.0, 'gambling_adjacent': 26.782608032226562, 'hardware_electronics': 3.780548572540283, 'health': 8.085308074951172, 'other': 4.044736862182617, 'toys': 29.919355392456055}
2026-08-17 18:48:56,845 | INFO | MainThread | pos_weight st3: {'age_restricted_or_prohibited_product': 39.787235260009766, 'direct_exhortation': 6.824489593505859, 'hfss_food_marketing': 50.0, 'inadequate_disclosure': 2.872727155685425, 'insufficient_context': 50.0, 'misleading_claim': 0.873900294303894, 'no_flag': 3.458139419555664, 'undisclosed_advertising': 5.183870792388916}
2026-08-17 18:48:56,845 | INFO | MainThread | --st1-only: completion is {"st1":...} alone; st2/st3 in logged metrics are fixed placeholders, read st1_macro_f1 only; best-checkpoint selection uses st1_macro_f1 instead of mean_macro_f1
2026-08-17 19:03:24,653 | INFO | MainThread | epoch 1: mean train loss = 0.6178
2026-08-17 19:03:24,653 | INFO | MainThread | epoch 1: train input length (tokens, unpadded) -- min=1860 mean=2997 max=4012 n=1917
2026-08-17 19:06:16,114 | INFO | MainThread | generate_predictions: input length (tokens, unpadded) -- min=1897 mean=2949 max=4000 n=504
2026-08-17 19:06:16,337 | INFO | MainThread | epoch 1 dev metrics: st1_macro_f1=0.741, st2_macro_f1=0.000, st3_macro_f1=0.050, st3_family_macro_f1=0.105, mean_macro_f1=0.264
2026-08-17 19:06:16,337 | INFO | MainThread | epoch 1 dev st1 per-label F1: digital_content_or_services=0.860, none=0.667, physical_goods=0.870, physical_services=0.565
