2026-08-14 12:51:34,720 | INFO | MainThread | logging to runs/run_20260814_125134_full_gpt-5.4.log
2026-08-14 12:51:34,720 | INFO | MainThread | config: target=public_data_dev/dev.jsonl model=gpt-5.4 context=full sample_size=100 max_concurrency=8 st3_only=True lean_prompt=False df_path=None out=runs/submission_gpt_20260814_125134.jsonl
2026-08-14 12:51:34,720 | INFO | MainThread | system prompt: full st3-only (16041 chars)
2026-08-14 12:51:57,744 | INFO | MainThread | wrote 100 predictions to runs/submission_gpt_20260814_125134.jsonl
2026-08-14 12:51:57,745 | INFO | MainThread | copied predictions to submission_gpt_st3.jsonl (canonical submission file)
2026-08-14 12:51:57,745 | INFO | MainThread | wrote 68 misclassified instance(s) to runs/submission_gpt_error_20260814_125134.jsonl
2026-08-14 12:51:57,745 | INFO | MainThread | === Distinct gold labels observed, by tier ===
2026-08-14 12:51:57,745 | INFO | MainThread | [ST1 - commercial type]     ['digital_content_or_services', 'none', 'physical_goods', 'physical_services']
2026-08-14 12:51:57,745 | INFO | MainThread | [ST2 - product category]    ['apps', 'creator_community', 'education', 'fashion', 'financial', 'food', 'gambling', 'gambling_adjacent', 'hardware_electronics', 'health', 'other', 'toys']
2026-08-14 12:51:57,745 | INFO | MainThread | [ST3 - compliance flags]    ['age_restricted_or_prohibited_product', 'direct_exhortation', 'hfss_food_marketing', 'inadequate_disclosure', 'insufficient_context', 'misleading_claim', 'no_flag', 'undisclosed_advertising']
2026-08-14 12:51:57,745 | INFO | MainThread | Evaluation:
2026-08-14 12:51:57,745 | INFO | MainThread |   st3_macro_f1: 0.425
2026-08-14 12:51:57,745 | INFO | MainThread |   st3_family_macro_f1: 0.535
2026-08-14 12:51:57,745 | INFO | MainThread |   st3 per-label F1: age_restricted_or_prohibited_product=1.000, direct_exhortation=0.407, hfss_food_marketing=0.000, inadequate_disclosure=0.449, insufficient_context=0.000, misleading_claim=0.780, no_flag=0.154, undisclosed_advertising=0.611
2026-08-14 12:51:57,745 | INFO | MainThread |   st3_family per-label F1: content=0.803, disclosure=0.706, housekeeping=0.133, product=0.500
