2026-08-17 21:32:35,856 | INFO | MainThread | logging to runs/run_20260817_213235_lora_train_st1_classifier_FacebookAI_roberta-base.log
2026-08-17 21:32:35,856 | INFO | MainThread | config: {'train': 'public_data_dev/train.jsonl', 'dev': 'public_data_dev/dev.jsonl', 'model': 'FacebookAI/roberta-base', 'local': False, 'context': 'full', 'max_length': 512, 'epochs': 5, 'batch_size': 16, 'grad_accum_steps': 1, 'lr': 0.0002, 'head_lr': None, 'warmup_ratio': 0.06, 'lora_r': 8, 'lora_alpha': 16, 'lora_dropout': 0.1, 'target_modules': 'query,value', 'class_weight': True, 'oversample_rare_st1': 5, 'sample_size': None, 'test_holdout': 500, 'split_seed': None, 'seed': 42, 'device': None, 'output_dir': 'runs/st1-classifier-roberta-oversample5', 'no_wandb': True} device=cuda
2026-08-17 21:32:35,993 | INFO | MainThread | train/test-holdout split (fresh random split every run unless --split-seed is pinned): split_seed=1300934280 train=1853 test_holdout=500
2026-08-17 21:32:35,995 | INFO | MainThread | train=1853 dist=digital_content_or_services=825 (44.5%), none=28 (1.5%), other=2 (0.1%), physical_goods=903 (48.7%), physical_services=95 (5.1%)
2026-08-17 21:32:35,995 | INFO | MainThread | dev=504 dist=digital_content_or_services=248, none=14, other=0, physical_goods=218, physical_services=24
2026-08-17 21:32:35,996 | INFO | MainThread | oversampled rare st1 labels ['none', 'other'] 5x: train now 1973 instances
2026-08-17 21:32:36,197 | INFO | MainThread | class_weight: digital_content_or_services=2.392, none=14.093, other=50.000, physical_goods=2.185, physical_services=20.768
2026-08-17 21:33:57,940 | INFO | MainThread | epoch 1: mean train loss = 1.5212
2026-08-17 21:34:07,279 | INFO | MainThread | epoch 1 dev metrics: accuracy=0.776, macro_f1=0.511, loss=0.870
2026-08-17 21:34:07,279 | INFO | MainThread | epoch 1 dev metrics per-label F1: digital_content_or_services=0.830, none=0.279, other=0.000, physical_goods=0.761, physical_services=0.684
2026-08-17 21:34:07,384 | INFO | MainThread | epoch 1: new best macro_f1=0.511, saved to runs/st1-classifier-roberta-oversample5/best
2026-08-17 21:35:28,941 | INFO | MainThread | epoch 2: mean train loss = 0.8066
2026-08-17 21:35:38,407 | INFO | MainThread | epoch 2 dev metrics: accuracy=0.819, macro_f1=0.532, loss=0.511
2026-08-17 21:35:38,407 | INFO | MainThread | epoch 2 dev metrics per-label F1: digital_content_or_services=0.853, none=0.308, other=0.000, physical_goods=0.846, physical_services=0.652
2026-08-17 21:35:38,518 | INFO | MainThread | epoch 2: new best macro_f1=0.532, saved to runs/st1-classifier-roberta-oversample5/best
2026-08-17 21:37:00,310 | INFO | MainThread | epoch 3: mean train loss = 0.5185
2026-08-17 21:37:09,645 | INFO | MainThread | epoch 3 dev metrics: accuracy=0.829, macro_f1=0.553, loss=0.507
2026-08-17 21:37:09,645 | INFO | MainThread | epoch 3 dev metrics per-label F1: digital_content_or_services=0.859, none=0.364, other=0.000, physical_goods=0.861, physical_services=0.680
2026-08-17 21:37:09,740 | INFO | MainThread | epoch 3: new best macro_f1=0.553, saved to runs/st1-classifier-roberta-oversample5/best
2026-08-17 21:38:31,476 | INFO | MainThread | epoch 4: mean train loss = 0.3792
2026-08-17 21:38:40,871 | INFO | MainThread | epoch 4 dev metrics: accuracy=0.841, macro_f1=0.547, loss=0.476
2026-08-17 21:38:40,871 | INFO | MainThread | epoch 4 dev metrics per-label F1: digital_content_or_services=0.874, none=0.323, other=0.000, physical_goods=0.858, physical_services=0.681
2026-08-17 21:40:02,279 | INFO | MainThread | epoch 5: mean train loss = 0.3167
2026-08-17 21:40:10,311 | INFO | MainThread | epoch 5 dev metrics: accuracy=0.839, macro_f1=0.541, loss=0.490
2026-08-17 21:40:10,311 | INFO | MainThread | epoch 5 dev metrics per-label F1: digital_content_or_services=0.872, none=0.303, other=0.000, physical_goods=0.863, physical_services=0.667
2026-08-17 21:40:10,413 | INFO | MainThread | saved final epoch adapter to runs/st1-classifier-roberta-oversample5/last (best dev macro_f1=0.553)
2026-08-17 21:40:10,413 | INFO | MainThread | reloading best-dev checkpoint from runs/st1-classifier-roberta-oversample5/best for the test-holdout pass (generalization check, not used for model selection)
2026-08-17 21:40:16,861 | INFO | MainThread | test holdout metrics: accuracy=0.830, macro_f1=0.525, loss=0.509
2026-08-17 21:40:16,861 | INFO | MainThread | test holdout metrics per-label F1: digital_content_or_services=0.868, none=0.296, other=0.000, physical_goods=0.848, physical_services=0.615
