2026-08-17 20:56:46,389 | INFO | MainThread | logging to runs/run_20260817_205646_lora_train_st1_classifier_FacebookAI_roberta-base.log
2026-08-17 20:56:46,389 | INFO | MainThread | config: {'train': 'public_data_dev/train.jsonl', 'dev': 'public_data_dev/dev.jsonl', 'model': 'FacebookAI/roberta-base', 'local': False, 'context': 'full', 'max_length': 512, 'epochs': 5, 'batch_size': 16, 'grad_accum_steps': 1, 'lr': 0.0002, 'head_lr': None, 'warmup_ratio': 0.06, 'lora_r': 8, 'lora_alpha': 16, 'lora_dropout': 0.1, 'target_modules': 'query,value', 'class_weight': True, 'oversample_rare_st1': 3, 'sample_size': None, 'test_holdout': 500, 'split_seed': None, 'seed': 42, 'device': None, 'output_dir': 'runs/st1-classifier-roberta-classweight-oversample', 'no_wandb': True} device=cuda
2026-08-17 20:56:46,527 | INFO | MainThread | train/test-holdout split (fresh random split every run unless --split-seed is pinned): split_seed=1733976807 train=1853 test_holdout=500
2026-08-17 20:56:46,529 | INFO | MainThread | train=1853 dist=digital_content_or_services=840 (45.3%), none=29 (1.6%), other=0 (0.0%), physical_goods=886 (47.8%), physical_services=98 (5.3%)
2026-08-17 20:56:46,529 | INFO | MainThread | dev=504 dist=digital_content_or_services=248, none=14, other=0, physical_goods=218, physical_services=24
2026-08-17 20:56:46,530 | INFO | MainThread | oversampled rare st1 labels ['none', 'other'] 3x: train now 1911 instances
2026-08-17 20:56:46,649 | INFO | MainThread | class_weight: digital_content_or_services=2.275, none=21.966, other=50.000, physical_goods=2.157, physical_services=19.500
2026-08-17 20:57:30,853 | INFO | MainThread | epoch 1: mean train loss = 1.3924
2026-08-17 20:57:36,363 | INFO | MainThread | epoch 1 dev metrics: accuracy=0.595, macro_f1=0.370, loss=0.963
2026-08-17 20:57:36,363 | INFO | MainThread | epoch 1 dev metrics per-label F1: digital_content_or_services=0.758, none=0.214, other=0.000, physical_goods=0.538, physical_services=0.340
2026-08-17 20:57:36,476 | INFO | MainThread | epoch 1: new best macro_f1=0.370, saved to runs/st1-classifier-roberta-classweight-oversample/best
2026-08-17 20:58:19,606 | INFO | MainThread | epoch 2: mean train loss = 0.8074
2026-08-17 20:58:25,128 | INFO | MainThread | epoch 2 dev metrics: accuracy=0.845, macro_f1=0.587, loss=0.472
2026-08-17 20:58:25,128 | INFO | MainThread | epoch 2 dev metrics per-label F1: digital_content_or_services=0.867, none=0.452, other=0.000, physical_goods=0.858, physical_services=0.760
2026-08-17 20:58:25,239 | INFO | MainThread | epoch 2: new best macro_f1=0.587, saved to runs/st1-classifier-roberta-classweight-oversample/best
2026-08-17 20:59:08,541 | INFO | MainThread | epoch 3: mean train loss = 0.5961
2026-08-17 20:59:14,104 | INFO | MainThread | epoch 3 dev metrics: accuracy=0.841, macro_f1=0.575, loss=0.478
2026-08-17 20:59:14,104 | INFO | MainThread | epoch 3 dev metrics per-label F1: digital_content_or_services=0.866, none=0.412, other=0.000, physical_goods=0.863, physical_services=0.733
2026-08-17 20:59:57,472 | INFO | MainThread | epoch 4: mean train loss = 0.4936
2026-08-17 21:00:03,009 | INFO | MainThread | epoch 4 dev metrics: accuracy=0.847, macro_f1=0.584, loss=0.454
2026-08-17 21:00:03,009 | INFO | MainThread | epoch 4 dev metrics per-label F1: digital_content_or_services=0.870, none=0.424, other=0.000, physical_goods=0.865, physical_services=0.764
2026-08-17 21:00:46,336 | INFO | MainThread | epoch 5: mean train loss = 0.4210
2026-08-17 21:00:51,880 | INFO | MainThread | epoch 5 dev metrics: accuracy=0.857, macro_f1=0.598, loss=0.437
2026-08-17 21:00:51,880 | INFO | MainThread | epoch 5 dev metrics per-label F1: digital_content_or_services=0.876, none=0.452, other=0.000, physical_goods=0.872, physical_services=0.792
2026-08-17 21:00:51,989 | INFO | MainThread | epoch 5: new best macro_f1=0.598, saved to runs/st1-classifier-roberta-classweight-oversample/best
2026-08-17 21:00:52,082 | INFO | MainThread | saved final epoch adapter to runs/st1-classifier-roberta-classweight-oversample/last (best dev macro_f1=0.598)
2026-08-17 21:00:52,082 | INFO | MainThread | reloading best-dev checkpoint from runs/st1-classifier-roberta-classweight-oversample/best for the test-holdout pass (generalization check, not used for model selection)
2026-08-17 21:00:58,101 | INFO | MainThread | test holdout metrics: accuracy=0.856, macro_f1=0.559, loss=0.444
2026-08-17 21:00:58,101 | INFO | MainThread | test holdout metrics per-label F1: digital_content_or_services=0.897, none=0.381, other=0.000, physical_goods=0.862, physical_services=0.654
