2026-08-18 00:47:25,192 | INFO | MainThread | logging to runs/run_20260818_004725_lora_train_st1_classifier_FacebookAI_roberta-base.log
2026-08-18 00:47:25,193 | INFO | MainThread | config: {'train': 'public_data_dev/train.jsonl', 'dev': 'public_data_dev/dev.jsonl', 'model': 'FacebookAI/roberta-base', 'local': False, 'context': 'full', 'max_length': 512, 'truncation_side': 'left', 'epochs': 5, 'batch_size': 16, 'grad_accum_steps': 1, 'lr': 0.0002, 'head_lr': None, 'warmup_ratio': 0.06, 'lora_r': 8, 'lora_alpha': 16, 'lora_dropout': 0.1, 'target_modules': 'query,value', 'class_weight': True, 'oversample_rare_st1': 3, 'undersample_majority_st1': 1, 'oversample_first': False, 'sample_size': None, 'test_holdout': 500, 'split_seed': None, 'seed': 42, 'device': None, 'output_dir': 'runs/st1-classifier-roberta-trunc-left-rep2', 'no_wandb': True} device=cuda
2026-08-18 00:47:25,328 | INFO | MainThread | train/test-holdout split (fresh random split every run unless --split-seed is pinned): split_seed=1220623475 train=1853 test_holdout=500
2026-08-18 00:47:25,330 | INFO | MainThread | train=1853 dist=digital_content_or_services=833 (45.0%), none=27 (1.5%), other=2 (0.1%), physical_goods=896 (48.4%), physical_services=95 (5.1%)
2026-08-18 00:47:25,330 | INFO | MainThread | dev=504 dist=digital_content_or_services=248, none=14, other=0, physical_goods=218, physical_services=24
2026-08-18 00:47:25,331 | INFO | MainThread | oversampled rare st1 labels ['none', 'other'] 3x: train now 1911 instances
2026-08-18 00:47:25,446 | INFO | MainThread | class_weight: digital_content_or_services=2.294, none=23.593, other=50.000, physical_goods=2.133, physical_services=20.116
2026-08-18 00:48:09,512 | INFO | MainThread | epoch 1: mean train loss = 1.3792
2026-08-18 00:48:14,981 | INFO | MainThread | epoch 1 dev metrics: accuracy=0.849, macro_f1=0.495, loss=0.506
2026-08-18 00:48:14,982 | INFO | MainThread | epoch 1 dev metrics per-label F1: digital_content_or_services=0.883, none=0.167, other=0.000, physical_goods=0.875, physical_services=0.550
2026-08-18 00:48:15,098 | INFO | MainThread | epoch 1: new best macro_f1=0.495, saved to runs/st1-classifier-roberta-trunc-left-rep2/best
2026-08-18 00:48:57,998 | INFO | MainThread | epoch 2: mean train loss = 0.7684
2026-08-18 00:49:03,461 | INFO | MainThread | epoch 2 dev metrics: accuracy=0.829, macro_f1=0.569, loss=0.476
2026-08-18 00:49:03,461 | INFO | MainThread | epoch 2 dev metrics per-label F1: digital_content_or_services=0.844, none=0.327, other=0.000, physical_goods=0.882, physical_services=0.792
2026-08-18 00:49:03,561 | INFO | MainThread | epoch 2: new best macro_f1=0.569, saved to runs/st1-classifier-roberta-trunc-left-rep2/best
2026-08-18 00:49:46,757 | INFO | MainThread | epoch 3: mean train loss = 0.5246
2026-08-18 00:49:52,236 | INFO | MainThread | epoch 3 dev metrics: accuracy=0.873, macro_f1=0.629, loss=0.433
2026-08-18 00:49:52,236 | INFO | MainThread | epoch 3 dev metrics per-label F1: digital_content_or_services=0.889, none=0.486, other=0.000, physical_goods=0.887, physical_services=0.880
2026-08-18 00:49:52,350 | INFO | MainThread | epoch 3: new best macro_f1=0.629, saved to runs/st1-classifier-roberta-trunc-left-rep2/best
2026-08-18 00:50:35,401 | INFO | MainThread | epoch 4: mean train loss = 0.4053
2026-08-18 00:50:40,881 | INFO | MainThread | epoch 4 dev metrics: accuracy=0.843, macro_f1=0.584, loss=0.451
2026-08-18 00:50:40,881 | INFO | MainThread | epoch 4 dev metrics per-label F1: digital_content_or_services=0.854, none=0.439, other=0.000, physical_goods=0.884, physical_services=0.742
2026-08-18 00:51:23,945 | INFO | MainThread | epoch 5: mean train loss = 0.3257
2026-08-18 00:51:29,431 | INFO | MainThread | epoch 5 dev metrics: accuracy=0.881, macro_f1=0.645, loss=0.406
2026-08-18 00:51:29,431 | INFO | MainThread | epoch 5 dev metrics per-label F1: digital_content_or_services=0.894, none=0.562, other=0.000, physical_goods=0.889, physical_services=0.880
2026-08-18 00:51:29,527 | INFO | MainThread | epoch 5: new best macro_f1=0.645, saved to runs/st1-classifier-roberta-trunc-left-rep2/best
2026-08-18 00:51:29,618 | INFO | MainThread | saved final epoch adapter to runs/st1-classifier-roberta-trunc-left-rep2/last (best dev macro_f1=0.645)
2026-08-18 00:51:29,618 | INFO | MainThread | reloading best-dev checkpoint from runs/st1-classifier-roberta-trunc-left-rep2/best for the test-holdout pass (generalization check, not used for model selection)
2026-08-18 00:51:35,573 | INFO | MainThread | test holdout metrics: accuracy=0.870, macro_f1=0.538, loss=0.454
2026-08-18 00:51:35,573 | INFO | MainThread | test holdout metrics per-label F1: digital_content_or_services=0.898, none=0.222, other=0.000, physical_goods=0.904, physical_services=0.667
