2026-08-10 18:03:32,544 | INFO | MainThread | logging to runs/run_20260810_180332_lora_train_FacebookAI_roberta-base.log
2026-08-10 18:03:32,544 | INFO | MainThread | config: {'train': 'public_data_dev/train.jsonl', 'dev': 'public_data_dev/dev.jsonl', 'model': 'FacebookAI/roberta-base', 'local': False, 'context': 'full', 'df_path': None, 'lean_prompt': False, 'max_length': 512, 'epochs': 10, 'batch_size': 16, 'grad_accum_steps': 1, 'lr': 0.0002, 'warmup_ratio': 0.06, 'lora_r': 64, 'lora_alpha': 16, 'lora_dropout': 0.1, 'target_modules': 'query,key,value,dense', 'st2_loss_weight': 1.0, 'st3_loss_weight': 3.0, 'pos_weight': True, 'threshold': 0.5, 'sample_size': None, 'seed': 42, 'device': None, 'output_dir': 'runs/lora_exp06_st3w3', 'no_wandb': True} device=cuda
2026-08-10 18:03:32,651 | INFO | MainThread | train=2353 dev=504
2026-08-10 18:10:02,085 | INFO | MainThread | epoch 1: mean train loss = 5.4678
2026-08-10 18:11:09,705 | INFO | MainThread | epoch 1 dev metrics (tuned thresholds): st1_macro_f1=0.407, st2_macro_f1=0.371, st3_macro_f1=0.185, st3_family_macro_f1=0.295, mean_macro_f1=0.321
2026-08-10 18:11:09,900 | INFO | MainThread | epoch 1: new best mean_macro_f1=0.321, saved to runs/lora_exp06_st3w3/best
2026-08-10 18:17:44,498 | INFO | MainThread | epoch 2: mean train loss = 4.0483
2026-08-10 18:18:49,104 | INFO | MainThread | epoch 2 dev metrics (tuned thresholds): st1_macro_f1=0.591, st2_macro_f1=0.618, st3_macro_f1=0.463, st3_family_macro_f1=0.530, mean_macro_f1=0.557
2026-08-10 18:18:49,243 | INFO | MainThread | epoch 2: new best mean_macro_f1=0.557, saved to runs/lora_exp06_st3w3/best
2026-08-10 18:25:14,888 | INFO | MainThread | epoch 3: mean train loss = 3.1880
2026-08-10 18:26:18,596 | INFO | MainThread | epoch 3 dev metrics (tuned thresholds): st1_macro_f1=0.608, st2_macro_f1=0.636, st3_macro_f1=0.487, st3_family_macro_f1=0.532, mean_macro_f1=0.577
2026-08-10 18:26:18,729 | INFO | MainThread | epoch 3: new best mean_macro_f1=0.577, saved to runs/lora_exp06_st3w3/best
2026-08-10 18:32:47,894 | INFO | MainThread | epoch 4: mean train loss = 2.7926
2026-08-10 18:33:51,408 | INFO | MainThread | epoch 4 dev metrics (tuned thresholds): st1_macro_f1=0.622, st2_macro_f1=0.644, st3_macro_f1=0.489, st3_family_macro_f1=0.540, mean_macro_f1=0.585
2026-08-10 18:33:51,540 | INFO | MainThread | epoch 4: new best mean_macro_f1=0.585, saved to runs/lora_exp06_st3w3/best
2026-08-10 18:39:57,431 | INFO | MainThread | epoch 5: mean train loss = 2.4909
2026-08-10 18:40:56,987 | INFO | MainThread | epoch 5 dev metrics (tuned thresholds): st1_macro_f1=0.620, st2_macro_f1=0.644, st3_macro_f1=0.505, st3_family_macro_f1=0.572, mean_macro_f1=0.590
2026-08-10 18:40:57,054 | INFO | MainThread | epoch 5: new best mean_macro_f1=0.590, saved to runs/lora_exp06_st3w3/best
2026-08-10 18:46:52,308 | INFO | MainThread | epoch 6: mean train loss = 2.3301
2026-08-10 18:47:51,946 | INFO | MainThread | epoch 6 dev metrics (tuned thresholds): st1_macro_f1=0.610, st2_macro_f1=0.643, st3_macro_f1=0.574, st3_family_macro_f1=0.606, mean_macro_f1=0.609
2026-08-10 18:47:52,131 | INFO | MainThread | epoch 6: new best mean_macro_f1=0.609, saved to runs/lora_exp06_st3w3/best
2026-08-10 18:53:46,934 | INFO | MainThread | epoch 7: mean train loss = 2.0998
2026-08-10 18:54:46,733 | INFO | MainThread | epoch 7 dev metrics (tuned thresholds): st1_macro_f1=0.618, st2_macro_f1=0.649, st3_macro_f1=0.568, st3_family_macro_f1=0.653, mean_macro_f1=0.612
2026-08-10 18:54:46,828 | INFO | MainThread | epoch 7: new best mean_macro_f1=0.612, saved to runs/lora_exp06_st3w3/best
2026-08-10 19:00:49,949 | INFO | MainThread | epoch 8: mean train loss = 1.9869
2026-08-10 19:01:59,521 | INFO | MainThread | epoch 8 dev metrics (tuned thresholds): st1_macro_f1=0.607, st2_macro_f1=0.649, st3_macro_f1=0.573, st3_family_macro_f1=0.621, mean_macro_f1=0.610
2026-08-10 19:08:35,136 | INFO | MainThread | epoch 9: mean train loss = 1.8574
2026-08-10 19:09:40,497 | INFO | MainThread | epoch 9 dev metrics (tuned thresholds): st1_macro_f1=0.613, st2_macro_f1=0.648, st3_macro_f1=0.588, st3_family_macro_f1=0.645, mean_macro_f1=0.616
2026-08-10 19:09:40,594 | INFO | MainThread | epoch 9: new best mean_macro_f1=0.616, saved to runs/lora_exp06_st3w3/best
2026-08-10 19:16:11,491 | INFO | MainThread | epoch 10: mean train loss = 1.7882
2026-08-10 19:17:15,772 | INFO | MainThread | epoch 10 dev metrics (tuned thresholds): st1_macro_f1=0.609, st2_macro_f1=0.648, st3_macro_f1=0.608, st3_family_macro_f1=0.668, mean_macro_f1=0.622
2026-08-10 19:17:15,861 | INFO | MainThread | epoch 10: new best mean_macro_f1=0.622, saved to runs/lora_exp06_st3w3/best
2026-08-10 19:17:15,947 | INFO | MainThread | saved final epoch adapter to runs/lora_exp06_st3w3/last (best dev mean_macro_f1=0.622)
