2026-08-15 18:01:36,026 | INFO | MainThread | logging to runs/run_20260815_180136_full_gpt-5.4.log
2026-08-15 18:01:36,026 | INFO | MainThread | config: target=public_data_dev/dev.jsonl model=gpt-5.4 context=full sample_size=None max_concurrency=20 st3_only=True lean_prompt=False df_path=None few_shot=False few_shot_n=1 out=runs/submission_gpt_20260815_180136.jsonl seed=None
2026-08-15 18:01:36,026 | INFO | MainThread | system prompt: full st3-only (17346 chars)
2026-08-15 18:02:00,261 | INFO | MainThread | wrote 504 predictions to runs/submission_gpt_20260815_180136.jsonl
2026-08-15 18:02:00,262 | INFO | MainThread | copied predictions to submission_gpt_st3.jsonl (canonical submission file)
2026-08-15 18:02:00,262 | INFO | MainThread | wrote 279 misclassified instance(s) to runs/submission_gpt_error_20260815_180136.jsonl
2026-08-15 18:02:00,262 | INFO | MainThread | === Distinct gold labels observed, by tier ===
2026-08-15 18:02:00,262 | INFO | MainThread | [ST1 - commercial type]     ['digital_content_or_services', 'none', 'physical_goods', 'physical_services']
2026-08-15 18:02:00,262 | INFO | MainThread | [ST2 - product category]    ['apps', 'creator_community', 'education', 'fashion', 'financial', 'food', 'gambling', 'gambling_adjacent', 'hardware_electronics', 'health', 'other', 'toys']
2026-08-15 18:02:00,262 | INFO | MainThread | [ST3 - compliance flags]    ['age_restricted_or_prohibited_product', 'direct_exhortation', 'hfss_food_marketing', 'inadequate_disclosure', 'insufficient_context', 'misleading_claim', 'no_flag', 'undisclosed_advertising']
2026-08-15 18:02:00,263 | INFO | MainThread | Evaluation:
2026-08-15 18:02:00,263 | INFO | MainThread |   st3_macro_f1: 0.572
2026-08-15 18:02:00,263 | INFO | MainThread |   st3_family_macro_f1: 0.693
2026-08-15 18:02:00,263 | INFO | MainThread |   st3 per-label F1: age_restricted_or_prohibited_product=0.765, direct_exhortation=0.351, hfss_food_marketing=0.615, inadequate_disclosure=0.444, insufficient_context=0.421, misleading_claim=0.773, no_flag=0.500, undisclosed_advertising=0.710
2026-08-15 18:02:00,263 | INFO | MainThread |   st3_family per-label F1: content=0.794, disclosure=0.743, housekeeping=0.511, product=0.723
2026-08-15 18:02:00,263 | INFO | MainThread | === Prediction diagnostics ===
2026-08-15 18:02:00,264 | INFO | MainThread | [st3] label distribution (gold / pred):
2026-08-15 18:02:00,264 | INFO | MainThread |   age_restricted_or_prohibited_product: gold=16, pred=18
2026-08-15 18:02:00,264 | INFO | MainThread |   direct_exhortation: gold=77, pred=37
2026-08-15 18:02:00,264 | INFO | MainThread |   hfss_food_marketing: gold=5, pred=8
2026-08-15 18:02:00,264 | INFO | MainThread |   inadequate_disclosure: gold=118, pred=62
2026-08-15 18:02:00,264 | INFO | MainThread |   insufficient_context: gold=7, pred=12
2026-08-15 18:02:00,264 | INFO | MainThread |   misleading_claim: gold=260, pred=340
2026-08-15 18:02:00,264 | INFO | MainThread |   no_flag: gold=127, pred=73
2026-08-15 18:02:00,264 | INFO | MainThread |   undisclosed_advertising: gold=74, pred=112
2026-08-15 18:02:00,264 | INFO | MainThread | [st3] gold x pred cross-product counts (gold -> pred: count):
2026-08-15 18:02:00,264 | INFO | MainThread |   misleading_claim -> misleading_claim: 232
2026-08-15 18:02:00,264 | INFO | MainThread |   inadequate_disclosure -> misleading_claim: 81
2026-08-15 18:02:00,264 | INFO | MainThread |   no_flag -> misleading_claim: 68
2026-08-15 18:02:00,264 | INFO | MainThread |   undisclosed_advertising -> undisclosed_advertising: 66
2026-08-15 18:02:00,264 | INFO | MainThread |   direct_exhortation -> misleading_claim: 61
2026-08-15 18:02:00,264 | INFO | MainThread |   misleading_claim -> undisclosed_advertising: 57
2026-08-15 18:02:00,264 | INFO | MainThread |   no_flag -> no_flag: 50
2026-08-15 18:02:00,264 | INFO | MainThread |   inadequate_disclosure -> inadequate_disclosure: 40
2026-08-15 18:02:00,265 | INFO | MainThread |   undisclosed_advertising -> misleading_claim: 35
2026-08-15 18:02:00,265 | INFO | MainThread |   misleading_claim -> inadequate_disclosure: 31
2026-08-15 18:02:00,265 | INFO | MainThread |   direct_exhortation -> undisclosed_advertising: 30
2026-08-15 18:02:00,265 | INFO | MainThread |   inadequate_disclosure -> undisclosed_advertising: 28
2026-08-15 18:02:00,265 | INFO | MainThread |   direct_exhortation -> direct_exhortation: 20
2026-08-15 18:02:00,265 | INFO | MainThread |   misleading_claim -> direct_exhortation: 18
2026-08-15 18:02:00,265 | INFO | MainThread |   age_restricted_or_prohibited_product -> age_restricted_or_prohibited_product: 13
2026-08-15 18:02:00,265 | INFO | MainThread |   misleading_claim -> age_restricted_or_prohibited_product: 11
2026-08-15 18:02:00,265 | INFO | MainThread |   no_flag -> inadequate_disclosure: 11
2026-08-15 18:02:00,265 | INFO | MainThread |   inadequate_disclosure -> no_flag: 10
2026-08-15 18:02:00,265 | INFO | MainThread |   direct_exhortation -> inadequate_disclosure: 8
2026-08-15 18:02:00,265 | INFO | MainThread |   misleading_claim -> no_flag: 8
2026-08-15 18:02:00,265 | INFO | MainThread |   age_restricted_or_prohibited_product -> misleading_claim: 7
2026-08-15 18:02:00,265 | INFO | MainThread |   age_restricted_or_prohibited_product -> undisclosed_advertising: 7
2026-08-15 18:02:00,265 | INFO | MainThread |   no_flag -> undisclosed_advertising: 6
2026-08-15 18:02:00,265 | INFO | MainThread |   undisclosed_advertising -> age_restricted_or_prohibited_product: 6
2026-08-15 18:02:00,265 | INFO | MainThread |   direct_exhortation -> hfss_food_marketing: 5
2026-08-15 18:02:00,265 | INFO | MainThread |   inadequate_disclosure -> direct_exhortation: 5
2026-08-15 18:02:00,265 | INFO | MainThread |   no_flag -> direct_exhortation: 5
2026-08-15 18:02:00,265 | INFO | MainThread |   undisclosed_advertising -> insufficient_context: 5
2026-08-15 18:02:00,265 | INFO | MainThread |   hfss_food_marketing -> hfss_food_marketing: 4
2026-08-15 18:02:00,265 | INFO | MainThread |   insufficient_context -> insufficient_context: 4
2026-08-15 18:02:00,265 | INFO | MainThread |   misleading_claim -> hfss_food_marketing: 4
2026-08-15 18:02:00,266 | INFO | MainThread |   direct_exhortation -> no_flag: 3
2026-08-15 18:02:00,266 | INFO | MainThread |   hfss_food_marketing -> undisclosed_advertising: 3
2026-08-15 18:02:00,266 | INFO | MainThread |   inadequate_disclosure -> age_restricted_or_prohibited_product: 3
2026-08-15 18:02:00,266 | INFO | MainThread |   inadequate_disclosure -> insufficient_context: 3
2026-08-15 18:02:00,266 | INFO | MainThread |   undisclosed_advertising -> direct_exhortation: 3
2026-08-15 18:02:00,266 | INFO | MainThread |   undisclosed_advertising -> hfss_food_marketing: 3
2026-08-15 18:02:00,266 | INFO | MainThread |   age_restricted_or_prohibited_product -> inadequate_disclosure: 2
2026-08-15 18:02:00,266 | INFO | MainThread |   direct_exhortation -> age_restricted_or_prohibited_product: 2
2026-08-15 18:02:00,266 | INFO | MainThread |   inadequate_disclosure -> hfss_food_marketing: 2
2026-08-15 18:02:00,266 | INFO | MainThread |   insufficient_context -> no_flag: 2
2026-08-15 18:02:00,266 | INFO | MainThread |   undisclosed_advertising -> inadequate_disclosure: 2
2026-08-15 18:02:00,266 | INFO | MainThread |   age_restricted_or_prohibited_product -> direct_exhortation: 1
2026-08-15 18:02:00,266 | INFO | MainThread |   age_restricted_or_prohibited_product -> insufficient_context: 1
2026-08-15 18:02:00,266 | INFO | MainThread |   hfss_food_marketing -> direct_exhortation: 1
2026-08-15 18:02:00,266 | INFO | MainThread |   hfss_food_marketing -> inadequate_disclosure: 1
2026-08-15 18:02:00,266 | INFO | MainThread |   hfss_food_marketing -> misleading_claim: 1
2026-08-15 18:02:00,266 | INFO | MainThread |   insufficient_context -> undisclosed_advertising: 1
2026-08-15 18:02:00,266 | INFO | MainThread |   misleading_claim -> insufficient_context: 1
2026-08-15 18:02:00,266 | INFO | MainThread |   no_flag -> age_restricted_or_prohibited_product: 1
2026-08-15 18:02:00,266 | INFO | MainThread |   undisclosed_advertising -> no_flag: 1
